emp_no,first_name,last_name,to_date
95232,Atreyi,Ernst,9999-01-01
95248,Tsuneo,Akaboshi,9999-01-01
95256,Xiaocheng,Hennings,9999-01-01
95257,Shih,Ratzlaff,9999-01-01
95277,Gina,Gist,9999-01-01
95278,Roselyn,Seghrouchni,9999-01-01
95279,Djenana,Coorg,2000-12-23
95281,Kensyu,Savasere,9999-01-01
95283,Kwee,Peak,9999-01-01
95285,Dipayan,Muhling,9999-01-01
95289,Teunis,Coombs,9999-01-01
95294,Dulce,Bain,9999-01-01
95317,Srinidhi,Rosis,1997-02-09
95317,Srinidhi,Rosis,9999-01-01
95322,Remzi,Demizu,9999-01-01
95323,Patricia,Makinen,9999-01-01
95346,Jouko,Heering,9999-01-01
95362,Yonghong,Zyda,9999-01-01
95365,Xuejia,Sichman,9999-01-01
95366,Hyuncheol,Gadepally,1999-07-21
95366,Hyuncheol,Gadepally,1995-04-10
95368,Arco,Sichman,9999-01-01
95374,Djelloul,Benzaken,2001-02-12
95376,Vishu,Docker,9999-01-01
95376,Vishu,Docker,2001-01-10
95389,Lunjin,Lund,9999-01-01
95393,Udaiprakash,Magliocco,9999-01-01
95403,Dannz,Hiyoshi,1991-11-09
95405,Phillip,Ellozy,9999-01-01
95420,Shmuel,Tyugu,1995-10-13
95425,Ulises,McAffer,2001-05-30
95427,George,Braunmuhl,9999-01-01
95428,Shuzo,Conde,9999-01-01
95428,Shuzo,Conde,2001-12-19
95431,Anyuan,Braunmuhl,9999-01-01
95452,Almudena,Rissland,9999-01-01
95460,Bedir,Oskamp,9999-01-01
95464,Sadegh,Matzat,1990-11-03
95470,Roddy,Gajiwala,9999-01-01
95472,Martijn,Nitta,1991-01-26
95473,Roselyn,Wallrath,9999-01-01
95474,Guiseppe,Akazan,9999-01-01
95487,Val,Khamsi,9999-01-01
95503,Pranay,Pulkowski,1993-02-20
95503,Pranay,Pulkowski,9999-01-01
95505,Tsz,Cooley,9999-01-01
95507,Idoia,Zultner,1999-03-22
95510,Mototsugu,Christ,9999-01-01
95511,Sedat,Salvesen,9999-01-01
95511,Sedat,Salvesen,2001-03-17
95520,Jingling,Birsak,9999-01-01
95541,Chinho,Whitcomb,9999-01-01
95549,Arun,Sooriamurthi,9999-01-01
95558,Vasiliy,Etalle,9999-01-01
95564,Elliott,Kading,9999-01-01
95570,Gregory,Kadhim,9999-01-01
95584,Arumugam,Herbst,2001-06-27
95584,Arumugam,Herbst,9999-01-01
95590,Theirry,Narlikar,2001-09-02
95601,Vincent,Guting,9999-01-01
95602,Shounak,Litvinov,9999-01-01
95625,Bogdan,Negoita,1985-05-10
95625,Bogdan,Negoita,9999-01-01
95639,Maja,Schapire,1996-07-26
95644,Oddvar,Cusworth,9999-01-01
95645,Sudharsan,Binkley,9999-01-01
95647,Francoise,Cheshire,9999-01-01
95654,Kshitij,Erez,1990-05-17
95662,Martien,Spell,9999-01-01
95663,Domenick,Ghazalie,2000-04-27
95670,Shaleah,Krybus,9999-01-01
95696,Akemi,Schaft,9999-01-01
95702,Nakhoon,Gargeya,9999-01-01
95702,Nakhoon,Gargeya,1992-06-06
95703,Goh,Mateescu,1994-06-21
95714,Doohun,Kaiserswerth,9999-01-01
95735,Mircea,Rande,9999-01-01
95736,Nahum,Glinert,9999-01-01
95739,Lubomir,Syang,1993-04-16
95743,Nikolaos,Selvestrel,1993-07-30
95743,Nikolaos,Selvestrel,9999-01-01
95746,Piyawadee,Rodham,9999-01-01
95767,Muzhong,Schmiedel,9999-01-01
95772,Ziva,Sinicrope,9999-01-01
95775,Nobuyoshi,Kading,9999-01-01
95786,Dharmaraja,Peral,9999-01-01
95787,Chinhyun,Lueh,9999-01-01
95798,Berry,Stemann,9999-01-01
95801,Chiranjit,Fandrianto,2000-07-05
95804,Otmar,Luce,9999-01-01
95808,Zengping,Kobara,1993-12-26
95808,Zengping,Kobara,1994-02-06
95820,Hyuckchul,Perri,9999-01-01
95822,Divine,Teitelbaum,9999-01-01
95832,Kwan,Aloia,1989-10-17
95835,Mori,Rajcani,1990-08-22
95835,Mori,Rajcani,9999-01-01
95841,Mamdouh,Kampfer,9999-01-01
95853,Manton,Flasterstein,9999-01-01
95862,Ottavia,Erez,1999-09-30
95866,Kitty,Angot,9999-01-01
95867,Shakhar,Meszaros,9999-01-01
95883,Eirik,Koshiba,9999-01-01
95883,Eirik,Koshiba,1987-07-05
95886,Gift,Hanratty,9999-01-01
95890,Leni,Baba,9999-01-01
95891,Jinya,Mondadori,1989-12-01
95891,Jinya,Mondadori,9999-01-01
95893,Aleksander,Ossenbruggen,9999-01-01
95898,Brewster,Schaad,9999-01-01
95902,Adin,Mikschl,1991-11-13
95902,Adin,Mikschl,9999-01-01
95923,Richard,Rijsenbrij,1998-10-02
95923,Richard,Rijsenbrij,9999-01-01
95939,Kiyokazu,Ozeri,9999-01-01
95943,Guozhong,Luit,9999-01-01
95943,Guozhong,Luit,1997-04-25
95946,Kellie,Ertl,9999-01-01
95947,Carrsten,Stenning,1996-02-13
95969,Quingbo,Schwaller,9999-01-01
95985,Subbu,Orsini,9999-01-01
95992,Hirochika,Jenevein,9999-01-01
95999,Owen,Murillo,9999-01-01
95999,Owen,Murillo,2000-07-12
96010,Masanao,Peron,9999-01-01
96016,Giao,Falco,9999-01-01
96026,Houman,Verhoeff,1991-02-10
96046,Urs,Alpin,9999-01-01
96047,Zhongwei,Kalloufi,1991-10-12
96059,Valter,Mandell,9999-01-01
96069,Yahiko,Einsfeld,9999-01-01
96083,Khalil,Muchinsky,9999-01-01
96084,Hauke,Piazza,9999-01-01
96085,Shin,Leuchs,9999-01-01
96099,Roded,Ritzmann,9999-01-01
96107,Luise,Geffroy,9999-01-01
96108,Hatsukazu,Krychniak,9999-01-01
96109,Jasminko,Chappelet,9999-01-01
96122,Muzhong,Onuegbe,9999-01-01
96124,Guenter,Benantar,9999-01-01
96129,Aloys,Alvarado,9999-01-01
96132,Sachem,Wroclawski,9999-01-01
96138,Lidong,Ghalwash,9999-01-01
96139,Constantijn,Pell,9999-01-01
96157,Kwangyoen,Haldar,9999-01-01
96161,Hugh,Riesenhuber,9999-01-01
96162,Tokuyasu,Dehkordi,9999-01-01
96162,Tokuyasu,Dehkordi,1992-05-26
96169,Roselyn,Bharadwaj,9999-01-01
96174,Aral,Junot,9999-01-01
96196,Berthier,Zambonelli,9999-01-01
96197,Yechiam,Himler,9999-01-01
96200,Udaiprakash,Sudkamp,1995-08-19
96200,Udaiprakash,Sudkamp,1998-01-11
96201,Suvo,Guting,9999-01-01
96224,Manu,Panienski,9999-01-01
96261,Godehard,Kroft,1997-05-17
96276,Luisa,Wossner,9999-01-01
96278,Dipankar,Deyuan,1999-07-02
96293,Vidar,Brender,1995-02-02
96298,Martial,Marakhovsky,9999-01-01
96299,Cullen,Perko,9999-01-01
96304,Kristof,Stassinopoulos,9999-01-01
96308,Nigel,Aingworth,9999-01-01
96311,Candido,Riesenhuber,9999-01-01
96314,Anneke,Birjandi,1987-08-13
96318,Berhard,Andreotta,9999-01-01
96324,Alejandro,Bharadwaj,1993-09-09
96324,Alejandro,Bharadwaj,9999-01-01
96341,Nidapan,Ranai,9999-01-01
96342,Pranjal,Manders,9999-01-01
96346,Gian,Pettis,9999-01-01
96371,Gunilla,Wilharm,9999-01-01
96376,Sachio,Stassinopoulos,9999-01-01
96393,Quingbo,Condotta,1999-12-08
96405,Subbu,Barreiro,9999-01-01
96417,Bouchung,Akiyama,9999-01-01
96432,Taisook,Raoux,9999-01-01
96433,Mantis,Vecchio,2001-12-31
96433,Mantis,Vecchio,9999-01-01
96440,Guangming,Skogmar,9999-01-01
96444,Taizo,Radivojevic,1991-12-15
96444,Taizo,Radivojevic,1999-03-27
96449,Kayoko,Petersohn,2001-02-25
96459,Bojan,Matheson,9999-01-01
96495,Kerryn,Navazio,1986-08-14
96499,Arvin,Mitina,9999-01-01
96506,Ferdinand,Schicker,9999-01-01
96521,Gro,Imataki,9999-01-01
96522,Lidong,Lorho,2002-04-04
96524,George,Brodie,9999-01-01
96534,Fumiyo,Leslie,9999-01-01
96556,Guttorm,Penn,9999-01-01
96560,Parto,Kushner,9999-01-01
96562,Abdulah,Ghemri,9999-01-01
96587,Yaghout,Kobara,9999-01-01
96592,Persi,Shiratori,9999-01-01
96597,Jaihie,Wolniewicz,2001-06-03
96599,Kwee,Salverda,9999-01-01
96603,Zissis,Markovitch,9999-01-01
96604,Jiong,Panienski,9999-01-01
96609,Bowen,Kemmerer,9999-01-01
96617,Shirish,Peak,9999-01-01
96629,Arie,Reutenauer,9999-01-01
96630,Danai,Porenta,9999-01-01
96646,Kiam,Shobatake,9999-01-01
96648,Josyula,Perez,9999-01-01
96649,Ishfaq,Veeraraghavan,9999-01-01
96673,Hironobu,Oxman,9999-01-01
96677,Gro,Fioravanti,1998-09-13
96678,Marit,Baak,2001-11-23
96682,Pasqua,Schapire,1995-01-16
96689,Emdad,Roohalamini,9999-01-01
96704,Baziley,Koshino,9999-01-01
96706,Yaghout,Iisaku,1994-09-08
96717,Christophe,Vanwelkenhuysen,9999-01-01
96719,Maren,Detkin,1988-06-02
96720,Arie,Merlo,2001-12-19
96724,Kyoichi,Litzler,9999-01-01
96735,Zejun,Conti,9999-01-01
96751,Filipe,Lichtner,2001-11-01
96751,Filipe,Lichtner,1995-05-19
96753,Claude,Giveon,9999-01-01
96766,Van,Trachtenberg,9999-01-01
96769,Arun,Parascandalo,9999-01-01
96770,Shirish,Solovay,1997-06-21
96770,Shirish,Solovay,9999-01-01
96780,Olivera,Heuter,9999-01-01
96819,Flemming,Petersohn,2002-06-04
96819,Flemming,Petersohn,9999-01-01
96844,Tommaso,Maliniak,9999-01-01
96846,Tran,Merel,1990-05-16
96846,Tran,Merel,1998-01-11
96848,Khalid,Ranst,9999-01-01
96853,Maha,Rissanen,9999-01-01
96865,Josyula,Ulupinar,9999-01-01
96866,Alair,Swist,2001-10-22
96872,Nadjib,Munke,1990-01-14
96873,Jinxi,Ritcey,2000-03-10
96885,Weiwu,Kitai,2000-06-21
96897,Xiaobin,Willoner,9999-01-01
96900,Dekang,Solovay,9999-01-01
96902,Khalil,Ozeki,9999-01-01
96902,Khalil,Ozeki,1998-11-21
96907,Masamitsu,Hiraishi,9999-01-01
96911,Hirochika,Jeansoulin,9999-01-01
96919,Khaled,Granlund,9999-01-01
96921,Along,Waymire,9999-01-01
96921,Along,Waymire,1997-11-13
96946,Mikhail,Kakkar,9999-01-01
96958,Shaowen,Shihab,9999-01-01
96965,Marjo,Riexinger,9999-01-01
96969,Chinhyun,Fraisse,1989-06-25
96977,Mabo,Pavlopoulou,9999-01-01
96977,Mabo,Pavlopoulou,2001-10-06
96981,Gonzalo,Rebaine,1996-10-10
96982,Junsik,Beeson,9999-01-01
96989,Youpyo,Shobatake,9999-01-01
96996,Hideo,Validov,9999-01-01
97015,Snehasis,Asser,9999-01-01
97017,Shigehito,Encarnacion,2000-11-19
97026,Aimee,Poulakidas,1992-03-23
97026,Aimee,Poulakidas,1997-11-17
97038,Sergi,Krider,9999-01-01
97045,Hyuncheol,Isaak,9999-01-01
97077,Subbu,Fontan,9999-01-01
97081,Nimmagadda,Covnot,9999-01-01
97088,Luise,Gronowski,9999-01-01
97089,Magy,Georg,9999-01-01
97091,Juichirou,Frijda,9999-01-01
97099,Chinya,Kaiserswerth,9999-01-01
97104,Chiranjit,Ashish,9999-01-01
97114,Paraskevi,Monkewich,9999-01-01
97122,Yoshinari,Cullers,9999-01-01
97123,Basim,Suppi,9999-01-01
97126,Nitsan,Heyers,9999-01-01
97135,Mechthild,Underwood,9999-01-01
97135,Mechthild,Underwood,1996-08-31
97136,Bartek,Clouatre,9999-01-01
97141,Shaowei,Jording,9999-01-01
97173,Xiping,Pouyioutas,1996-02-22
97184,Geoffry,Perl,9999-01-01
97194,Dannz,Ozery,9999-01-01
97195,Guther,Karunanithi,1998-05-15
97205,Zhenhua,Baar,9999-01-01
97208,Leif,Gelosh,9999-01-01
97216,Suvo,Waschkowski,9999-01-01
97221,Martina,Anick,2002-07-19
97223,Zejun,Wuwongse,9999-01-01
97225,Adam,Erez,9999-01-01
97235,Karsten,Morrin,9999-01-01
97240,Yongmin,Krogh,9999-01-01
97241,Maik,Decaestecker,9999-01-01
97252,Saniya,Markovitch,9999-01-01
97259,Nobuyoshi,Kolinko,2000-05-03
97262,Miomir,Esteva,9999-01-01
97264,Ennio,Roisin,9999-01-01
97266,Hugo,Assaf,1994-04-14
97266,Hugo,Assaf,1997-11-14
97275,Jiakeng,Kemmerer,9999-01-01
97275,Jiakeng,Kemmerer,1999-12-10
97287,Chanjung,Rajala,9999-01-01
97310,Parviz,Siksek,1992-07-10
97315,Hironoby,Hoogerwoord,9999-01-01
97335,Demin,Haddadi,9999-01-01
97335,Demin,Haddadi,2002-05-26
97340,Vishu,Hiyoshi,9999-01-01
97341,Foong,Bamford,9999-01-01
97354,Piyush,Werthner,9999-01-01
97355,Hideo,Warwick,9999-01-01
97366,Mantis,Gimbel,1992-10-31
97366,Mantis,Gimbel,9999-01-01
97373,Dulce,Hoppenstand,1991-11-03
97374,Kotesh,Strandh,9999-01-01
97374,Kotesh,Strandh,1992-05-18
97375,Nevio,Hofstetter,9999-01-01
97390,Angus,Masaki,9999-01-01
97404,Serif,Bennet,9999-01-01
97428,Rildo,Sankaranarayanan,9999-01-01
97446,Shietung,Christianini,9999-01-01
97452,Krister,Sridhar,9999-01-01
97466,Valdiodio,Marwedel,9999-01-01
97468,Ramalingam,Barvinok,1996-07-25
97468,Ramalingam,Barvinok,9999-01-01
97492,Dante,Schnabel,9999-01-01
97494,Mariangiola,Daescu,9999-01-01
97495,Satyanarayana,Fadgyas,1996-01-21
97495,Satyanarayana,Fadgyas,9999-01-01
97508,Pantung,Garnier,1994-08-08
97512,Djelloul,DeMori,9999-01-01
97516,Badri,Gente,1996-04-20
97516,Badri,Gente,1991-09-19
97523,Bikash,Suppi,9999-01-01
97524,Kwun,Anandan,2000-08-05
97525,Shih,Krider,9999-01-01
97536,Ult,Azadmanesh,2000-02-14
97536,Ult,Azadmanesh,2000-01-05
97540,Lubomir,Brodal,9999-01-01
97571,Guoxiang,Itzigehl,9999-01-01
97575,Nahum,Maksimenko,1994-06-14
97575,Nahum,Maksimenko,9999-01-01
97577,Masato,Perna,9999-01-01
97582,Brigham,Bonifati,1990-02-06
97586,Wonhee,Tsukuda,1989-12-02
97606,Uzi,Conti,1988-04-24
97606,Uzi,Conti,9999-01-01
97607,Jinya,Birsak,1996-02-12
97618,Oguz,Dayang,9999-01-01
97620,Duangkaew,Debuse,9999-01-01
97627,Koichi,Ecklund,9999-01-01
97627,Koichi,Ecklund,1993-12-26
97628,Xiaobin,Luck,9999-01-01
97643,Sigeru,Nannarelli,9999-01-01
97648,Suvo,Kornyak,9999-01-01
97654,Martijn,Wynblatt,2000-05-15
97660,Mantis,Pramanik,9999-01-01
97666,Spyrose,Alencar,1992-09-02
97666,Spyrose,Alencar,1986-10-16
97670,Flemming,Yurek,9999-01-01
97671,Sanjeeva,Remmers,2001-06-14
97677,Taegyun,Poulakidas,9999-01-01
97680,Shaowei,Ravishankar,9999-01-01
97682,Alejandra,Gulik,9999-01-01
97694,Girolamo,Cummings,9999-01-01
97695,Sreekrishna,Fendler,9999-01-01
97704,Zhiwei,Imataki,9999-01-01
97706,Remzi,Erdmenger,9999-01-01
97723,Gou,Mapelli,9999-01-01
97724,Jagoda,Pezzoli,9999-01-01
97726,Guther,Veevers,9999-01-01
97730,Shooichi,Smeets,9999-01-01
97740,Stevo,Bernardinello,9999-01-01
97745,Aleksandar,Heijenga,1998-10-18
97755,Zhongwei,DeMori,1991-08-28
97755,Zhongwei,DeMori,1991-09-15
97770,Horward,Keustermans,9999-01-01
97775,Maren,Mahmud,1991-06-26
97775,Maren,Mahmud,9999-01-01
97781,Divine,Neimat,9999-01-01
97782,Taiji,Openshaw,9999-01-01
97787,Jayson,Zumaque,1993-06-09
97796,Jacopo,Schoegge,9999-01-01
97797,Stein,DuBourdieux,1996-12-08
97803,Randy,Keirsey,9999-01-01
97808,Dharmaraja,Bolotov,2001-03-26
97810,Saeko,Goodrum,2001-06-16
97824,Pantung,Yoshimura,9999-01-01
97833,Arunachalam,Kuhnemann,9999-01-01
97843,Barna,Lenart,9999-01-01
97848,Takanari,Unni,9999-01-01
97853,Huiqun,Scharstein,9999-01-01
97866,Tse,Chandrasekhar,1991-02-06
97870,Leah,Socorro,9999-01-01
97885,Seshu,Edelhoff,9999-01-01
97886,Mario,Chartres,9999-01-01
97900,Ranan,Passafiume,9999-01-01
97913,Saeko,Staylopatis,9999-01-01
97918,Adel,Pollacia,9999-01-01
97923,Haldon,Lienhardt,9999-01-01
97925,Kwok,Beeson,9999-01-01
97938,Aiichiro,Plavsic,9999-01-01
97948,Henk,Geffroy,9999-01-01
97948,Henk,Geffroy,2000-09-02
97956,Hinrich,Suessmith,1995-11-27
97983,Pasqua,DuBourdieux,2000-03-16
97985,Dekang,Botman,1986-06-03
97985,Dekang,Botman,9999-01-01
98009,Piyawadee,Schoegge,9999-01-01
98017,Sachio,Gils,9999-01-01
98018,Yongdong,Pileggi,9999-01-01
98028,Rafols,Shackel,9999-01-01
98038,Mack,Peron,9999-01-01
98047,Gill,Nitsche,9999-01-01
98050,Huai,Angel,9999-01-01
98052,JoAnne,Binding,9999-01-01
98054,Berry,Conry,9999-01-01
98060,Tzvetan,Speckmann,9999-01-01
98063,Danco,Rusterholz,9999-01-01
98066,Fumiyo,Prampolini,2000-11-16
98069,Waiman,Dolinsky,9999-01-01
98072,Luerbio,Merro,9999-01-01
98079,Abdelaziz,Stiles,9999-01-01
98098,Feipei,Eterovic,9999-01-01
98105,Hausi,Potthoff,1997-10-27
98117,Venkatesan,Linnainmaa,9999-01-01
98125,Subir,VanScheik,9999-01-01
98128,Kazuhisa,Ambroszkiewicz,9999-01-01
98145,Ziyad,Schlegelmilch,1995-06-12
98149,Moss,Preusig,9999-01-01
98149,Moss,Preusig,1993-02-18
98151,Janche,Skogmar,1998-08-31
98160,Sakthirel,Kusalik,1999-03-22
98169,Bedrich,Luft,1989-09-19
98169,Bedrich,Luft,9999-01-01
98171,Jaroslava,Busillo,9999-01-01
98173,Irena,Ambroszkiewicz,1994-08-03
98183,Masami,Besselaar,9999-01-01
98192,Sumali,Murtagh,9999-01-01
98199,Sadun,Felcyn,1988-11-28
98199,Sadun,Felcyn,9999-01-01
98212,Sham,Slutz,9999-01-01
98233,Hausi,Trogemann,9999-01-01
98236,Shen,Talmor,1990-04-25
98240,Martien,Stifter,9999-01-01
98241,Felicidad,Kroha,9999-01-01
98247,Shakhar,Skafidas,9999-01-01
98253,Pragnesh,Homond,9999-01-01
98269,Vasilii,Ghazalie,9999-01-01
98270,Kinh,Kawashimo,1993-04-22
98270,Kinh,Kawashimo,9999-01-01
98285,Georg,Piancastelli,9999-01-01
98293,Jayesh,Adachi,9999-01-01
98297,Xiaoshan,Serot,9999-01-01
98305,Yongmao,Stranks,9999-01-01
98307,Douadi,Leijenhorst,9999-01-01
98311,Menkae,Kambil,9999-01-01
98317,Domenico,Vieri,9999-01-01
98317,Domenico,Vieri,1998-11-23
98323,Amalendu,Ponthieu,9999-01-01
98335,Shao,Vuskovic,1988-12-14
98335,Shao,Vuskovic,9999-01-01
98338,Guenter,Taneja,9999-01-01
98358,Basim,Aingworth,9999-01-01
98363,Arunachalam,Lorie,9999-01-01
98377,Steve,Flanders,9999-01-01
98394,Berthier,Anick,9999-01-01
98399,Satosi,Wendorf,9999-01-01
98423,Zhiwei,Birta,9999-01-01
98424,Constantijn,Braunschweig,9999-01-01
98430,Fay,Langford,9999-01-01
98436,Akeel,Khalid,9999-01-01
98444,Arra,Lubachevsky,9999-01-01
98445,Spyrose,Constantine,9999-01-01
98453,Huan,Baby,9999-01-01
98457,Bezalel,Standera,9999-01-01
98458,Oguz,Pollock,9999-01-01
98476,Constantine,Bade,1991-03-22
98478,Baruch,Heystek,9999-01-01
98485,Chiradeep,Homond,9999-01-01
98495,Duke,Showalter,9999-01-01
98497,Jianhao,Cannata,9999-01-01
98500,Sarita,Bennet,9999-01-01
98506,Oddvar,Gyorkos,9999-01-01
98518,Gad,Rahimi,9999-01-01
98522,Janalee,Kugler,9999-01-01
98524,Anneli,Rosenbaum,1997-11-09
98524,Anneli,Rosenbaum,9999-01-01
98525,Berna,Lalonde,2001-07-17
98533,Tsvetan,Detkin,9999-01-01
98536,Francesca,Figueira,9999-01-01
98543,Kristin,Selenyi,9999-01-01
98549,Prodip,Landherr,9999-01-01
98558,Valery,Llado,9999-01-01
98570,Seongbae,Botman,9999-01-01
98586,Kauko,Steenbeek,9999-01-01
98586,Kauko,Steenbeek,2002-04-11
98594,Eldridge,Kruskal,9999-01-01
98604,Tremaine,Reeken,1988-05-09
98615,Yuguang,Crouzet,1996-08-22
98618,Bojan,Merle,9999-01-01
98619,Sham,Debuse,9999-01-01
98625,Kien,Selvestrel,1996-05-05
98628,Radhika,Bahl,9999-01-01
98636,Kannan,Mahnke,9999-01-01
98663,Serenella,Segond,9999-01-01
98675,Shigehiro,Suri,9999-01-01
98680,Serge,Tchuente,9999-01-01
98682,Naraig,Parhami,9999-01-01
98683,Charmane,Lodder,9999-01-01
98697,JiYoung,Harbusch,9999-01-01
98699,Karsten,Koyama,9999-01-01
98713,Stabislas,Luit,9999-01-01
98717,Chenyi,Oaver,9999-01-01
98725,Gill,Kaminger,9999-01-01
98725,Gill,Kaminger,1998-10-29
98732,Nikolaus,Baca,9999-01-01
98745,Zhanqiu,Kitsuregawa,1996-04-04
98745,Zhanqiu,Kitsuregawa,9999-01-01
98750,Shooichi,Braccini,9999-01-01
98753,Franziska,Murillo,9999-01-01
98766,Gretta,Buchter,9999-01-01
98768,Valery,Iacovou,9999-01-01
98793,Stevo,Merey,9999-01-01
98795,Pasqua,Hertweck,9999-01-01
98805,Junichi,Demizu,1990-05-29
98807,Aloys,Hanratty,9999-01-01
98813,Surveyors,Peck,9999-01-01
98820,Djenana,Erva,9999-01-01
98823,Tesuya,Hartvigsen,9999-01-01
98825,Aemilian,Kroft,1992-10-07
98825,Aemilian,Kroft,9999-01-01
98832,Margo,Akiyama,9999-01-01
98838,Kazuhito,Deville,9999-01-01
98845,Jessie,Anido,9999-01-01
98850,Augustine,Picco,1999-04-02
98852,Arno,Rissland,9999-01-01
98854,Kotesh,Garrabrants,9999-01-01
98854,Kotesh,Garrabrants,1996-01-15
98861,George,Bellmore,9999-01-01
98893,Theron,Ramalingam,9999-01-01
98905,Nikolaos,Negoita,9999-01-01
98913,Toshimori,Fabrizio,9999-01-01
98918,Perry,Kopetz,9999-01-01
98927,Eirik,Shigei,1994-04-11
98944,Guiseppe,Erbe,1996-12-02
98944,Guiseppe,Erbe,1989-01-06
98957,Khalil,Schmittgen,9999-01-01
98958,Jaideep,Denos,2000-08-23
98962,Brendon,Sluis,9999-01-01
98962,Brendon,Sluis,1988-08-18
98965,Mori,Parhami,9999-01-01
98973,Aemilian,Quittner,2001-10-15
98973,Aemilian,Quittner,9999-01-01
98977,Richara,Alameldin,9999-01-01
98978,Doohun,Sidje,2002-05-24
98984,Rosalyn,Ushiama,9999-01-01
98984,Rosalyn,Ushiama,1988-11-16
98987,Dipayan,Suermann,9999-01-01
98992,Gonzalo,Heping,9999-01-01
98993,Ronghao,Apsitis,9999-01-01
98996,Parke,Kalloufi,9999-01-01
99002,Shan,Bergere,9999-01-01
99007,Ugo,Ibel,9999-01-01
99013,Tsz,Cools,9999-01-01
99014,Adly,Siprelle,9999-01-01
99022,Golgen,Wilfing,9999-01-01
99023,Gill,Kusakabe,9999-01-01
99026,Zhongwei,Broomell,1991-10-14
99026,Zhongwei,Broomell,1991-10-06
99029,Ohad,Eiter,9999-01-01
99040,Danil,Kalorkoti,1997-05-01
99050,Stevo,Krichel,9999-01-01
99061,Arco,Gustavson,1994-02-04
99064,Marin,Trogemann,9999-01-01
99071,Niranjan,Luders,1988-10-31
99097,Toshiki,Munawer,9999-01-01
99104,Karsten,Kolinko,9999-01-01
99116,Luigi,Pargaonkar,1995-02-27
99122,Tooru,Schwabacher,2001-05-17
99126,Isamu,Chepyzhov,1997-05-10
99137,Yonghoan,Pollock,1998-04-16
99137,Yonghoan,Pollock,9999-01-01
99153,Maik,Montresor,9999-01-01
99161,Ramya,Heyers,9999-01-01
99173,Evgueni,Engberts,1986-07-20
99182,Jaques,Fontan,2002-02-27
99182,Jaques,Fontan,9999-01-01
99206,Florian,Matheson,9999-01-01
99208,Mokhtar,Bernick,9999-01-01
99210,Irene,Morrin,9999-01-01
99220,Domenico,Zobel,9999-01-01
99221,Masamitsu,Fiebach,1998-02-13
99226,Mario,Pehl,9999-01-01
99231,Nahla,Wielonsky,9999-01-01
99253,Genki,Maccarone,9999-01-01
99269,Leaf,Gien,9999-01-01
99272,Yuriy,Birge,9999-01-01
99274,Taizo,Schurmann,9999-01-01
99276,Takanari,Aamodt,9999-01-01
99288,Gilbert,Moffat,2000-05-02
99290,Youssef,Basagni,9999-01-01
99296,Jaewoo,Kushner,1987-09-03
99297,Xinan,Erman,9999-01-01
99299,Sachem,Claffy,9999-01-01
99307,Moto,Thibadeau,9999-01-01
99313,Masasuke,Caine,9999-01-01
99313,Masasuke,Caine,1992-06-17
99340,Masaru,Selvestrel,9999-01-01
99340,Masaru,Selvestrel,1987-10-16
99365,Poornachandra,Kopetz,9999-01-01
99367,Uriel,Hutton,2002-03-14
99369,Marke,Krohn,9999-01-01
99371,Tokuyasu,Vuskovic,9999-01-01
99376,Olivera,Blokdijk,9999-01-01
99376,Olivera,Blokdijk,1989-08-20
99390,Cristinel,Potthoff,9999-01-01
99400,Hitomi,Decaestecker,9999-01-01
99408,Idoia,Roisin,1994-04-11
99412,Shuho,Christ,1997-08-14
99412,Shuho,Christ,1999-08-24
99422,Kotesh,Navazio,9999-01-01
99431,Prodip,Kusalik,1999-03-22
99431,Prodip,Kusalik,9999-01-01
99438,Vidar,Prochazka,9999-01-01
99442,Sibyl,Uhrig,9999-01-01
99443,Zita,Woycyznski,9999-01-01
99451,Guenter,Riexinger,9999-01-01
99456,Lech,Verspoor,1996-02-02
99466,Margo,Schusler,9999-01-01
99473,Jaihie,Servi,9999-01-01
99476,Shahaf,Laventhal,9999-01-01
99481,Arnd,Akaboshi,9999-01-01
99492,Rosine,Gajiwala,9999-01-01
99495,Tayeb,Alblas,2001-07-30
99501,Djenana,Scharstein,9999-01-01
99520,Eran,Copas,9999-01-01
99522,Murthy,Prenel,9999-01-01
99527,Feipei,Duclos,9999-01-01
99532,Percy,Picco,1989-03-09
99544,Irene,Petersohn,9999-01-01
99550,Tsvetan,Hebert,1993-07-09
99557,Arlette,Fordan,9999-01-01
99560,Maris,Calkin,1998-06-29
99564,Vitali,Azevdeo,1998-09-19
99564,Vitali,Azevdeo,9999-01-01
99567,Christfried,Oberman,9999-01-01
99570,Xiaoheng,Rodham,1990-08-23
99571,Rajmohan,Slobodova,9999-01-01
99583,Holgard,Schmittgen,9999-01-01
99583,Holgard,Schmittgen,1999-09-02
99585,Khoa,Kropp,1991-09-26
99592,Jayson,Rubsam,1993-02-18
99592,Jayson,Rubsam,1993-05-29
99606,Kamran,Flowers,9999-01-01
99608,Baruch,Paludetto,9999-01-01
99611,Breannda,Stasinski,1992-04-15
99611,Breannda,Stasinski,9999-01-01
99622,Etsuo,Taneja,9999-01-01
99637,Moti,Maccarone,9999-01-01
99643,Beshir,Babu,9999-01-01
99646,Manu,Farris,9999-01-01
99649,Danny,Berstel,9999-01-01
99655,Elvis,Borovoy,9999-01-01
99671,Tsuneo,Leppanen,9999-01-01
99681,Henk,Tramer,9999-01-01
